Timestamp,Open,High,Low,Close,Volume
1613174400000,0.020469,0.02416,0.020053,0.023414,89810.92
1613260800000,0.023445,0.025786,0.022027,0.024482,90774.95
1613347200000,0.024481,0.025123,0.022067,0.023436,81802.27
1613433600000,0.023436,0.024721,0.022738,0.02296,34235.77
1613520000000,0.023017,0.024183,0.02225,0.02304,32883.17
1613606400000,0.02301,0.023317,0.022253,0.0226,45936.46
1613692800000,0.022718,0.02568,0.0222,0.024462,75768.68
1613779200000,0.024552,0.02562,0.022407,0.022998,60441.66
1613865600000,0.02292,0.028458,0.022699,0.02834,132423.23
1613952000000,0.028399,0.028669,0.025691,0.026427,81998.69
1614038400000,0.026362,0.02692,0.023012,0.024517,75955.18
1614124800000,0.024523,0.026053,0.024296,0.024992,53355.41
1614211200000,0.024964,0.026314,0.024962,0.026002,31915.58
1614297600000,0.025938,0.026962,0.024826,0.026097,39063.05
1614384000000,0.026053,0.026494,0.02507,0.025532,30786.39
1614470400000,0.025607,0.025964,0.024022,0.02482,38252.2
1614556800000,0.024804,0.025772,0.024216,0.024266,26036.4
1614643200000,0.024259,0.02538,0.024158,0.02538,18744.8
1614729600000,0.025408,0.02601,0.024587,0.025289,34641.75
1614816000000,0.025206,0.025495,0.024288,0.02463,24283.14
1614902400000,0.024563,0.025451,0.024332,0.024469,19523.46
1614988800000,0.024541,0.024808,0.022808,0.02307,20323.96
1615075200000,0.02304,0.023742,0.022663,0.022764,19096.18
1615161600000,0.022715,0.022868,0.02165,0.021828,18849.18
1615248000000,0.021846,0.023435,0.021742,0.022784,21990.59
1615334400000,0.022766,0.023072,0.02243,0.022757,25883.41
1615420800000,0.02279,0.023565,0.02235,0.022928,33236.02
1615507200000,0.02296,0.023129,0.022317,0.022578,16548.91
1615593600000,0.022591,0.022632,0.021521,0.021813,29472.07
1615680000000,0.021911,0.022239,0.021367,0.021431,23926.58
1615766400000,0.021442,0.022607,0.021347,0.021589,22231.6
1615852800000,0.021505,0.022769,0.021505,0.022644,25862.1
1615939200000,0.022568,0.025547,0.022389,0.025521,78267.71
1616025600000,0.02549,0.026311,0.024364,0.024542,36530.91
1616112000000,0.024567,0.025184,0.024302,0.024302,26945.62
1616198400000,0.024302,0.02486,0.023691,0.02378,24850.51
1616284800000,0.023832,0.024117,0.023361,0.023817,22578.8
1616371200000,0.023842,0.025059,0.023504,0.024178,33305.58
1616457600000,0.024176,0.024701,0.024082,0.02467,26736.06
1616544000000,0.024601,0.026487,0.024253,0.024988,62627.26
1616630400000,0.024974,0.025448,0.023996,0.024362,32701.35
1616716800000,0.024358,0.025635,0.02417,0.024504,28647.54
1616803200000,0.024504,0.025156,0.023947,0.023976,18767.2
1616889600000,0.024001,0.026743,0.023932,0.026512,47467.03
1616976000000,0.02655,0.02675,0.024587,0.025072,41041.97
1617062400000,0.025037,0.025473,0.02402,0.024424,22229.14
1617148800000,0.024425,0.027257,0.023861,0.026467,66723.15
1617235200000,0.02646,0.027965,0.026269,0.026594,76076.8
1617321600000,0.026699,0.02712,0.024794,0.024795,41550.6
1617408000000,0.024817,0.024891,0.024769,0.024885,396.33
